1.123654800138750431e+02
1.258878965240530050e+02
1.410376433162013541e+02
1.580105584525946085e+02
1.770260477660204401e+02
1.983299210796677698e+02
2.221975697466678525e+02
2.489375265847710068e+02
2.788954542247995505e+02
3.124586134295421402e+02
3.500608691442440659e+02
3.921882989910159836e+02
4.393854767071598530e+02
4.922625117522968594e+02
5.515029360840303525e+02
6.178725400530911429e+02
6.922292716379855619e+02
7.755343269847886631e+02
8.688645756174994403e+02
9.734264809374245715e+02
1.090571695959398085e+03
1.221814535888111095e+03
1.368851553399438217e+03
1.533583469672885030e+03
1.718139744673711675e+03
1.924906104300348261e+03
2.156555380235619850e+03
2.416082061162982882e+03
2.706841001985207640e+03
3.032590791432568039e+03
3.397542338665914940e+03
3.806413306944887609e+03
4.264489098015564196e+03
4.777691175551818560e+03
5.352653610855220904e+03
5.996808840306069214e+03
6.718483743136748672e+03
7.527007281507574589e+03
8.432831094329079860e+03
9.447664603725530469e+03
1.058462638063660233e+04
1.185841372623341522e+04
1.328549266129727039e+04
1.488431077951997213e+04
1.667553571624202959e+04
1.868232231527167460e+04
2.093061194740153951e+04
2.344946784986127750e+04
2.627145082157729121e+04
2.943304013078647040e+04
3.297510507600034907e+04
3.694343329610399087e+04
4.138932265896006720e+04
4.637024437975441833e+04
5.195058594109826663e+04
5.820248341847815755e+04
6.520675397037887160e+04
7.305394054721100838e+04
8.184548232380613626e+04
9.169502598545624642e+04
1.027298948182490130e+05
1.150927345943759865e+05
1.289433575284687540e+05
1.444608081414631451e+05
1.618456777370417258e+05
1.813226974094716134e+05
2.031436431021975004e+05
2.275905902703460597e+05
2.549795602195942774e+05
2.856646052569634048e+05
3.200423854615526507e+05
3.585572962383118575e+05
4.017072129378081881e+05
4.500499268016837887e+05
5.042103554300845717e+05
5.648886209795092000e+05
6.328691005164785311e+05
7.090305655193299754e+05
7.943575415996677475e+05
8.899530352885224856e+05
