1.060498855312828503e+00
1.189842231477671541e+00
1.334960927789168528e+00
1.497778975713857763e+00
1.680455070550758157e+00
1.885411192124550883e+00
2.115364716191707739e+00
2.373364442303161681e+00
2.662831015792793021e+00
2.987602279819759232e+00
3.351984158756987853e+00
3.760807747554552272e+00
4.219493363987504075e+00
4.734122413013968078e+00
5.311518016044819213e+00
5.959335474134361377e+00
6.686163764482756733e+00
7.501639415924295839e+00
8.416574273200206235e+00
9.443098843956811095e+00
1.059482312901076106e+01
1.188701706822192961e+01
1.333681299438480927e+01
1.496343277933877047e+01
1.678844268387510752e+01
1.883603929032482682e+01
2.113337030881572431e+01
2.371089451055354402e+01
2.660278556024144336e+01
2.984738510178075543e+01
3.348771110441255416e+01
3.757202820912073804e+01
4.215448763713667546e+01
4.729584514466365874e+01
5.306426654270079268e+01
5.953623146181369918e+01
6.679754734426319374e+01
7.494448710733283292e+01
8.408506556137135135e+01
9.434047150571984730e+01
1.058466744897235259e+02
1.187562275417949280e+02
1.332402897677038425e+02
1.494908956343675186e+02
1.677235010260551178e+02
1.881798398294554318e+02
2.111311289211548967e+02
2.368816640503056021e+02
2.657728542918778771e+02
2.981877485606113964e+02
