4.032176958924840304e-07,2.143118444631800455e-07,2.286539373048840172e-07,1.335043956522066136e-07,2.693035261590858520e-07,1.782517253183234870e-07,3.214267892866509171e-07,2.293915306510290561e-07,4.043650633198204222e-07,2.114434258948391983e-07,2.284080728561690307e-07,2.282441632236924260e-07,2.525027888302327037e-07,2.788102848427295610e-07,3.718290012732118445e-07,2.470937709585036363e-07,2.566005296421476099e-07,4.058402500121103941e-07,1.677615088398198850e-07,1.865291617583932693e-07
4.059691415110511703e-07,4.457041564412440944e-07,4.822253098697296461e-07,4.763819253211723178e-07,4.441702679972475720e-07,5.085935826450964813e-07,3.218244040118192795e-07,3.221896155461040927e-07,5.059640595982459960e-07,4.281740027955706272e-07,5.255393978359139087e-07,5.419739168787328305e-07,6.113641083928573905e-07,3.088228733912778979e-07,3.812808417933950262e-07,2.811398390924854494e-07,4.329217527412735160e-07,4.232801682361540460e-07,2.681383084719444384e-07,3.947936685619348604e-07
1.017562852111580004e-06,6.239090509012468423e-07,8.253254327343485468e-07,1.007147008190023492e-06,6.681112885433529798e-07,8.307286517686562523e-07,7.487038808863979764e-07,4.534798047347751797e-07,6.100429586806743647e-07,6.575652465727770110e-07,5.715043361709139984e-07,9.484927871067565288e-07,8.225912737049418682e-07,6.375798460482893412e-07,7.306063520726938538e-07,7.807976999696936095e-07,6.655073275629632164e-07,4.818629794210175758e-07,7.800816107000865463e-07,8.325514244549303360e-07
1.153022848351192452e-06,1.207793319283791308e-06,1.120705949718292202e-06,1.259546772749763299e-06,1.248407015949912846e-06,1.108927977685116496e-06,1.108115703751795239e-06,8.487102211886099268e-07,1.028454838719531038e-06,1.007277696886481876e-06,9.380023342874107244e-07,1.205994712717147282e-06,1.079628096518845653e-06,1.071563376752284860e-06,8.028747635225593033e-07,1.018939629786324370e-06,1.480833400013457982e-06,9.521591085538899496e-07,9.269205970542261356e-07,9.664319219536979393e-07
1.765844558506869762e-06,1.807884782995613904e-06,1.647583804010244250e-06,1.606319229419819978e-06,1.728923623347014694e-06,1.513861761540516830e-06,1.622659587277683430e-06,9.846099809227012133e-07,1.602906369867227968e-06,1.071379349547683851e-06,1.380760238989440521e-06,1.137361300897788980e-06,1.103180995378652810e-06,1.248072396384134088e-06,1.256139155326626045e-06,1.364575011111240958e-06,1.173868556111875442e-06,1.311417138079967078e-06,1.146462259704699595e-06,1.376158049592766599e-06
2.705927456310584397e-06,2.008775761116761580e-06,2.122056574681009617e-06,2.292346487667141597e-06,1.864847371873003525e-06,2.139661648229236582e-06,2.060300557522306563e-06,1.904666176966377210e-06,1.957112704971307710e-06,1.233415139715233229e-06,2.097354167817528141e-06,2.280686582934935762e-06,2.022509561947580383e-06,1.984580306632938539e-06,1.508828541611070049e-06,2.002461899660980737e-06,2.620759456527534087e-06,1.970892592382095154e-06,2.113207951326926435e-06,2.077583025010752621e-06
2.673675943949001735e-06,2.892316612678981127e-06,2.894247123937724459e-06,2.491263167351249828e-06,2.352759253213077116e-06,2.533036145013915767e-06,2.631204696256573047e-06,2.251674397728485770e-06,2.720008214158923440e-06,2.679549627140507578e-06,2.538088334052762665e-06,2.432772783681982095e-06,2.479885473336936891e-06,2.791067458363854181e-06,2.404636608953445321e-06,2.532296800276522928e-06,2.502394413119764870e-06,2.523630036965985144e-06,2.514265003625676563e-06,2.335959697791219803e-06
3.822264493259014703e-06,3.802825713380262134e-06,4.099312866370889210e-06,3.070521847665410262e-06,3.427631636210122616e-06,3.293207531285854115e-06,3.327582322822864716e-06,3.537272211985764757e-06,2.916512531375550881e-06,3.023810203361664875e-06,2.542636337587015865e-06,3.972393375147463855e-06,3.469328002089408678e-06,3.368143844679091941e-06,3.314696351980454825e-06,3.408961621637301135e-06,3.620591728000909467e-06,2.762320175727133556e-06,3.629341009339931818e-06,3.178881147931158221e-06
4.696366846444259311e-06,4.747851936853520402e-06,3.501018774629370195e-06,3.574690089042618246e-06,4.133652426743102771e-06,3.268487570987568988e-06,3.835117206689436408e-06,3.960045223911895795e-06,3.779912661079511500e-06,4.149182783545895719e-06,4.221157504358828917e-06,3.585848454644622402e-06,4.008235007520562359e-06,4.203897927155726473e-06,4.485173570006300556e-06,3.888070503098952432e-06,3.662717195458440390e-06,3.421768277415131288e-06,3.176414741371017575e-06,3.749504483474048038e-06
5.213514047494702776e-06,6.049234911597535732e-06,4.541506073611032584e-06,4.624380272034595097e-06,4.387970716531601511e-06,5.316452525536591446e-06,4.522604940637243465e-06,5.285919926117390445e-06,4.291429545034681795e-06,4.098928775363119353e-06,4.736914709893948632e-06,4.961111225629262665e-06,5.048638010630997893e-06,4.565641366485259548e-06,4.054729202870558608e-06,5.185016954703439474e-06,4.844214987852872792e-06,5.393220204076320535e-06,4.868641067388235287e-06,5.820676595945206537e-06
5.263877658762176092e-06,5.999384763068566891e-06,6.551144673240617921e-06,5.544552145712077491e-06,6.176912023974088088e-06,5.728558503730934815e-06,6.016748743332316251e-06,5.041515045832340500e-06,5.316747091207034435e-06,5.196235884898904874e-06,5.074428859168101141e-06,5.355621673887071530e-06,5.043329193024078580e-06,5.761731480951238421e-06,4.733628351006415338e-06,6.003790549105629597e-06,5.475355388541596758e-06,5.512156660145381606e-06,4.997975513230686723e-06,6.000162254722172919e-06
6.585010394294543705e-06,7.026182299766591938e-06,6.958043183476397343e-06,6.807906147582775640e-06,7.948947620374351909e-06,5.800602126764132434e-06,6.782960301618910872e-06,6.408079671995283356e-06,6.014027697788316972e-06,5.694351301362494857e-06,5.379756466151532485e-06,8.306966705966842445e-06,5.092648257511883386e-06,7.325070491222509805e-06,6.807675167527564599e-06,6.455430583315570316e-06,7.025951319711363110e-06,7.352095157683382362e-06,6.649222849645963410e-06,7.231754548913258882e-06
8.872617328043043400e-06,8.368051549132760430e-06,6.391784116436382825e-06,8.890527251651858461e-06,9.229580633073824908e-06,6.893673699864897877e-06,7.059391958544132656e-06,6.743395030503620872e-06,7.731117024469991798e-06,7.222845744123391135e-06,7.414708374047657903e-06,6.628318624787230233e-06,6.878645832928785084e-06,5.815990365472665960e-06,8.090138941409840667e-06,7.161704970424340215e-06,7.274105180658948537e-06,8.768245704253776950e-06,7.843311373513675935e-06,9.052951731276600200e-06
9.418269790709789041e-06,9.700269297232319132e-06,7.824798278576952179e-06,7.569769447043903153e-06,8.518696869122308843e-06,8.538879006869519946e-06,6.614420435682286999e-06,8.907478231725587237e-06,7.318226621121720736e-06,8.391365927335302645e-06,8.509890118105336576e-06,8.328617826339391965e-06,7.780214101553563848e-06,7.853420219382105697e-06,8.513926545654798786e-06,7.783149685225873820e-06,8.786385405242254552e-06,9.148563040815125779e-06,8.534475631361038047e-06,8.493744407907575825e-06
8.886568111954775342e-06,9.139535650259936469e-06,1.005509172457835127e-05,9.369446677316860039e-06,1.080925222015909809e-05,1.026129215496154972e-05,9.536729024883877119e-06,8.096923482041633983e-06,7.301555604655523878e-06,9.528552957065352034e-06,9.570904988365298220e-06,1.049300191693854461e-05,8.701298415187004430e-06,9.824036048026835472e-06,7.614699002105036849e-06,8.056370185661742173e-06,9.679810211708045784e-06,9.660351170299979662e-06,9.641219171604614971e-06,9.167007238130188819e-06
1.114725115091614493e-05,1.220910231561615861e-05,1.144397486369807121e-05,9.941701763817793980e-06,1.267575719200505295e-05,8.174621696292704495e-06,1.101798104618255198e-05,1.073175050988406040e-05,1.056342247046208690e-05,1.012052297972322251e-05,1.015433432616987386e-05,1.238136529621941462e-05,9.673105593553984999e-06,9.731255279899748455e-06,1.071061841835490521e-05,9.451874456027946757e-06,1.096449499382941356e-05,1.233939259028565718e-05,1.115599546465233486e-05,1.151465806639910264e-05
1.476728196361006442e-05,1.336213594253246744e-05,1.486586819304228004e-05,1.115388233702864224e-05,1.356956968219422507e-05,1.303364506738868238e-05,1.143561294524802913e-05,1.218481633308086757e-05,8.771966295752890594e-06,1.114050370510305563e-05,1.252993308090884329e-05,1.231431629453531467e-05,1.024023867717841926e-05,1.244589449007530192e-05,9.143190859280339063e-06,1.317977090152736759e-05,1.235562119698518586e-05,1.202128528847589487e-05,1.175358276033380185e-05,1.284868223377672639e-05
1.401673598320373744e-05,1.452957163240752046e-05,1.118629995091655485e-05,1.585970292120014019e-05,1.407461811065337553e-05,1.595347196766852443e-05,1.157989841757408881e-05,1.234973071265424160e-05,1.375279348203340161e-05,1.084132247131673416e-05,1.174196837443304838e-05,1.220849832167711076e-05,1.628687302177846832e-05,1.244002683147565975e-05,1.144561188189094605e-05,1.223280881520595977e-05,1.193182175246785184e-05,1.400863248536081148e-05,1.765404887213881612e-05,1.564901197728347921e-05
1.561656811826201978e-05,1.432275360846414162e-05,1.611180812201237777e-05,1.576101311935587264e-05,1.772340163421676272e-05,1.356751260274479087e-05,1.487267636262862163e-05,1.406378435650301002e-05,1.496037511329275723e-05,1.614069712223115851e-05,1.333330535097117666e-05,1.902134314404586526e-05,1.170520383864182981e-05,1.469934236131597447e-05,1.743554338203686394e-05,1.327655910054144585e-05,1.381822785464342797e-05,1.503672461387095886e-05,1.475402511173009140e-05,1.376767210426060318e-05
1.728106861566555084e-05,1.864475854047968549e-05,1.551829478837713579e-05,1.480748405885501335e-05,1.480840360701739681e-05,1.269804057434817482e-05,1.618128901345535585e-05,1.854820598342944986e-05,1.264746542541712717e-05,1.592197643166332329e-05,1.853809095364322509e-05,1.828429566082548987e-05,1.563507740499982436e-05,1.418311085659687975e-05,1.343092045976753574e-05,1.256102789815309599e-05,1.419230633822070922e-05,1.226769203435291288e-05,1.666129315421932943e-05,1.656290150084436754e-05
