4.677980910882720599e-07,7.276768133799522936e-07,3.343756502523034311e-07,4.516529922893250658e-07,4.655033562335994350e-07,3.463410534230966343e-07,4.646018532549779503e-07,4.641101243575480832e-07,3.423252674274198717e-07,3.443741378333775365e-07,3.833026755465743336e-07,5.105785051646692267e-07,3.441282733846630530e-07,3.811718503243783134e-07,4.291973726400286841e-07,6.719475383379010777e-07,2.238186031468236751e-07,4.323936104733227408e-07,3.994477743455212748e-07,3.348673791497340923e-07
5.782029010797916329e-07,3.808425879522527316e-07,5.705334588598089682e-07,4.287583412504265082e-07,5.519807129181384900e-07,3.794547841219699545e-07,1.058090857130098814e-06,5.744047011232289618e-07,6.720622653910007926e-07,5.337931785107524014e-07,5.367148707850308009e-07,6.277255851288180368e-07,7.546000721393801090e-07,5.887940355740518499e-07,1.944386208532600783e-07,7.656294604747814031e-07,2.479055894725632162e-07,5.302871477816182798e-07,2.456412779599970675e-07,4.774045176171704935e-07
9.665903159204623455e-07,1.210841855880967007e-06,9.033140640970044154e-07,5.616092844454356293e-07,8.932237152979972322e-07,1.061179198533098006e-06,9.702358612930071248e-07,9.852737359547548159e-07,6.851021339403924111e-07,1.104795544954617913e-06,7.212971915678011857e-07,6.832142622296094992e-07,9.059831241019053363e-07,1.401581997694473075e-06,9.044858465381813229e-07,8.276038985921892986e-07,7.775427487442074112e-07,7.599009131020723919e-07,7.043714451952715355e-07,8.631479659745032263e-07
1.332941524582111157e-06,1.483618339213422660e-06,9.135760967210719797e-07,1.080962546552159798e-06,1.624083710111537967e-06,9.576129478204808001e-07,1.500792130946525363e-06,1.150586026551225714e-06,1.066573694019019656e-06,1.260417066249751374e-06,1.534501499179405093e-06,1.138401917551387792e-06,1.263202005449715417e-06,1.353654509881832131e-06,1.671775793910899646e-06,1.135210841384764285e-06,1.257922224883116972e-06,1.105156705851836461e-06,1.304976093449152341e-06,7.436367859566878123e-07
2.549302665799547139e-06,1.541991997852789274e-06,2.312470896846970030e-06,1.763310768839037391e-06,1.605595289514725075e-06,1.541991997852787157e-06,1.211565141170048262e-06,1.218287440288789759e-06,1.432366812224086309e-06,1.433401012088507719e-06,1.365143821036673030e-06,1.803127463619272070e-06,1.341874324087186848e-06,1.678506379956454629e-06,1.424093213308714178e-06,1.273617133035350465e-06,1.273100033103139548e-06,1.124692352558625008e-06,1.758139769516927163e-06,1.137619850863896450e-06
2.114913154785788160e-06,2.098782851796575482e-06,2.419084582582391087e-06,2.061452722021536554e-06,1.813506921787335010e-06,2.018592202650194685e-06,2.311702851254197658e-06,2.251790297294261404e-06,1.724559822446812125e-06,2.518170729516136879e-06,1.949462332696420619e-06,2.112147959987635419e-06,2.349954712628622950e-06,2.312624582853578940e-06,1.627317138711838426e-06,2.217225362317371406e-06,2.493744842132466824e-06,1.785394108006134743e-06,1.907062679124772779e-06,1.677551510878247708e-06
2.854692180487235342e-06,3.845824875669351916e-06,2.842369768197359219e-06,3.319657870891774939e-06,2.772542765221415413e-06,2.539649172942814025e-06,3.489707160492022328e-06,3.071155889712671813e-06,2.397530684532948732e-06,2.824707643915210755e-06,2.808277760862044990e-06,2.795955348572171831e-06,2.112472213560556660e-06,2.619334105750659661e-06,1.746496568551329689e-06,3.122088527177475985e-06,2.626316806048253279e-06,2.545399632011427061e-06,2.092756353896755541e-06,3.291727069701400466e-06
4.365488701584485294e-06,3.927292477199023304e-06,3.103981442409626902e-06,3.754869401438328224e-06,2.706786034340937557e-06,3.796968453906432872e-06,4.500937826916666855e-06,3.679823264429958596e-06,4.130832243914409841e-06,3.899470494698359615e-06,3.723020553049404986e-06,3.949257200225859001e-06,3.367192040014602907e-06,3.332048483171651053e-06,4.447490334218026351e-06,4.005633322661414772e-06,3.592696529756820059e-06,5.099110450680953102e-06,4.127903614177492034e-06,4.275433337174444620e-06
5.264334180946364970e-06,4.939044984887888074e-06,4.070845836731808398e-06,4.120764840740786153e-06,3.568066848641429465e-06,3.812115312685297465e-06,4.388957136788999519e-06,5.365803528964605810e-06,4.347847368781608963e-06,3.700857924665300176e-06,3.930550596706588154e-06,5.128932960922016810e-06,4.888473444878802286e-06,4.343605884780842372e-06,3.715866252668003055e-06,4.297602096772570415e-06,3.824187228687466760e-06,4.557637692819328332e-06,3.859750440693860257e-06,3.584380248644364928e-06
7.631405134834680340e-06,7.338001393749173703e-06,4.981466291908733669e-06,5.237940127030067811e-06,5.964906779868308274e-06,5.439164496535685989e-06,5.344368045005587923e-06,4.790710242203986948e-06,5.160300088506946532e-06,4.655203658114938403e-06,4.117829908336909319e-06,4.629032858612755953e-06,4.565059793163002041e-06,3.886072939412078283e-06,5.691858105062269253e-06,6.178053402480471322e-06,5.235323047079847195e-06,6.108264603808014433e-06,5.103015116263287786e-06,4.607223859027618311e-06
