6.474819189829887600e-06,6.788373604784857819e-06,6.216008682466255443e-06,6.124404029513953625e-06,5.972253792731873382e-06,5.368730560030615846e-06,5.221161915406586932e-06,4.667982119140502508e-06,4.408862240623530255e-06,3.870450815139890486e-06,3.969995549194377916e-06,3.331056688701332878e-06,3.192392738343344216e-06,3.275631732410355216e-06,2.919867240688809681e-06,2.281493126229566192e-06,1.653049596206670546e-06,1.451035758143463313e-06,1.074013355142516537e-06,1.042734528512060515e-06
8.032320614695324026e-06,8.049893165163520009e-06,8.029826150926085647e-06,6.241812078211629574e-06,6.869717898344308702e-06,6.710905486204964379e-06,5.945366912352632635e-06,6.353237569326966385e-06,5.480354943085185898e-06,5.425694350483137890e-06,4.428168708152996813e-06,4.453533082795264993e-06,3.293263131176608559e-06,3.341517022756809351e-06,2.891523919672705754e-06,2.929577549169173716e-06,2.268242901088139524e-06,1.967116546411764175e-06,1.381733170111488895e-06,1.501695623529910864e-06
1.012552566946129893e-05,9.386750357408057149e-06,9.707928933245977174e-06,8.023862716449574824e-06,9.293037029050470638e-06,7.961578409340362467e-06,6.899633269139863201e-06,7.028107231935011897e-06,6.895282533392695410e-06,5.722439991865927243e-06,7.356214915701276339e-06,4.827893943986564391e-06,4.255151741876809224e-06,4.559556729011730969e-06,3.494877216774559674e-06,2.927507010100824178e-06,3.018287820419358644e-06,2.770311067426423056e-06,1.781973903904902170e-06,1.847855341986291535e-06
1.170654250112967097e-05,1.094778372493426153e-05,1.070264803359874037e-05,1.017894310078304906e-05,9.853628562960549804e-06,1.031946236028972411e-05,7.873753564510585119e-06,8.173097685211303920e-06,7.917897872357068371e-06,7.734998641021828143e-06,6.704075599181859673e-06,6.113812869677475383e-06,6.495557424054757971e-06,5.939994169865530674e-06,5.175266230622819860e-06,4.357651946154080983e-06,3.497303842901420215e-06,3.200966398642365024e-06,2.820096373745257047e-06,2.832546493894820402e-06
1.314044166566741734e-05,1.285664481239659967e-05,1.290197075734785610e-05,1.204770225872961915e-05,1.228172465675993186e-05,1.108778037728563839e-05,9.881398658249767103e-06,8.486044313667940391e-06,9.581453570549768010e-06,8.495267758898047137e-06,8.814996688328033140e-06,7.644456910958656647e-06,7.255972813639701327e-06,6.156017164366841518e-06,5.161083002919313213e-06,4.823043827015306818e-06,4.457284373140620639e-06,2.781871265578456003e-06,3.757544823058253514e-06,2.460058467681228966e-06
1.653725496441698473e-05,1.517072095214694418e-05,1.435646665758426317e-05,1.524699347011294773e-05,1.290421275011205137e-05,1.352497451447548510e-05,1.260392354870976873e-05,9.958256383438117499e-06,1.008348030701771646e-05,1.093453277562787765e-05,1.019722588724437574e-05,8.853887950299759628e-06,8.526969966347051796e-06,7.204076182098226579e-06,6.989771290384520151e-06,6.174957267105388109e-06,5.469524443416937298e-06,4.642711349711542421e-06,3.837233527605767940e-06,3.349142840148282663e-06
1.956219930804261096e-05,1.809898902920017736e-05,1.731718316161190188e-05,1.646588666432295597e-05,1.480271897132936458e-05,1.487559597184615566e-05,1.421319287294725400e-05,1.347147353586270298e-05,1.341847663924932415e-05,1.364954888749104906e-05,1.215148278090628231e-05,1.067314461186288059e-05,9.941066571172912843e-06,9.459276785451406060e-06,8.155314510999748742e-06,6.392295918351804541e-06,6.835797167224492788e-06,5.363427395477142690e-06,4.763727652143070384e-06,3.700291295806694950e-06
2.131985054624703353e-05,2.014630425632993533e-05,1.875270186917406690e-05,1.878965251743870492e-05,1.684964116846319896e-05,1.883245670772956925e-05,1.764107678436116640e-05,1.621748723211523672e-05,1.406870774115668892e-05,1.467137684116595239e-05,1.265094507405672675e-05,1.321513714360794229e-05,1.138790708379092402e-05,1.023082896924813142e-05,9.389612301299992287e-06,9.708807723313829380e-06,8.050326246260527374e-06,6.716332354190758403e-06,5.862775295689571076e-06,5.146994754339786678e-06
2.233610002725131097e-05,2.450046726567962243e-05,2.166080756814565210e-05,1.980290366912447936e-05,2.226279558616591468e-05,1.986845549745693557e-05,1.724956049702233387e-05,1.802890823799866836e-05,1.765902361621191318e-05,1.595742565673212763e-05,1.457397145177794854e-05,1.319935537495518328e-05,1.357045571488604305e-05,1.349929056810682288e-05,1.142440987644140420e-05,1.072562280546128810e-05,8.646797004081853546e-06,7.228469306288284863e-06,6.726835581142402246e-06,4.923081660327194741e-06
2.570712096510956502e-05,2.401379930200737910e-05,2.516782075808098393e-05,2.669692881914407752e-05,2.385588805110629216e-05,2.205561957506188398e-05,2.072667351612869668e-05,2.104165224354064858e-05,1.827571113243483319e-05,1.643722739919536551e-05,1.741642573773163942e-05,1.713876085904328478e-05,1.393924956682477113e-05,1.427090974968404234e-05,1.124421337407755971e-05,1.051354011203438619e-05,9.719060362455893290e-06,9.598282299600772861e-06,6.752345798812517235e-06,7.984021671179875566e-06
