2.704656562874219207e-07,2.409902997695286008e-07,3.715355029451941058e-07,1.385528096302293904e-07,2.680897542553837372e-07,3.639055882949582241e-07,6.720024031948665640e-08,6.613021857999560048e-08,1.396965390432547222e-07,3.029177404172212945e-07,1.709236832695629322e-07,1.369552498266563532e-07,2.034990236759120876e-07,1.354891093644541647e-07,1.335613355820960083e-07,2.028514705521948126e-07,1.681046048470197669e-07,6.835894535510716380e-08,3.375466318289663663e-08,6.489414449617849838e-08
3.369250968835030479e-07,4.476134027923853214e-07,2.999412870503912948e-07,2.583328258312246539e-07,3.345049944985318237e-07,4.489379171382489156e-07,4.470086180220838364e-07,3.313163740354931757e-07,3.796399408104498829e-07,2.223391789397645795e-07,2.179593767050693920e-07,2.301334113732470754e-07,1.499326496913642203e-07,7.451752445432250582e-08,2.655512859372429040e-07,1.566851824317111484e-07,7.795532893566896061e-08,1.194064033189407901e-07,6.993865832961827094e-08,1.446773743281059670e-07
8.838480039839192670e-07,2.966394104581552691e-07,4.686439155191335300e-07,5.486722987818576003e-07,4.985980382827107535e-07,3.367761728314020786e-07,3.734366069599447263e-07,4.550608037747395332e-07,5.560571157680796640e-07,3.822871105676819205e-07,8.371032008197779011e-08,2.999363159998445708e-07,3.032619751798385890e-07,2.972633510355603844e-07,3.344701577870150947e-07,1.263914985956136268e-07,1.674661110338312415e-07,1.623426406492372058e-07,8.288079767759340718e-08,8.275684943582668072e-08
8.473594478845676154e-07,6.546865358841392623e-07,4.217592589209174023e-07,5.144722367485385650e-07,5.179762887329164513e-07,5.605376408997612023e-07,8.279713214718240293e-07,4.095391531805919750e-07,2.762233419691240289e-07,4.631412727445090440e-07,3.276718509369218929e-07,4.304212495689324860e-07,3.281840742645372563e-07,1.892083783551045116e-07,2.347558271257006380e-07,2.802982003779890588e-07,3.578094453478035842e-07,3.387491822668700483e-07,4.769999881065041684e-08,2.840082022494775166e-07
1.104801480796916617e-06,8.078399854523935322e-07,6.712271803933131286e-07,1.123067720851079116e-06,5.297136430599405279e-07,6.297881990217444558e-07,8.887123901774733170e-07,6.763433438789371680e-07,6.214923690727362603e-07,6.347898170862728002e-07,4.880336514475228886e-07,5.882070192241953112e-07,6.357939072291547473e-07,3.191094306041815606e-07,5.284204121444338631e-07,5.222004169879647021e-07,4.790104044372635361e-07,5.507482111298295314e-08,5.266741248859658851e-07,3.655955383043521250e-07
6.432255405169276287e-07,9.566700884097723097e-07,1.251681802617674075e-06,8.103598916028906159e-07,1.305579417764660500e-06,1.062736800989609012e-06,8.334794039797499616e-07,1.069267944577005883e-06,7.015412338881766660e-07,6.865911141512821757e-07,7.047617163616435194e-07,5.299883319671559078e-07,5.904488231405320454e-07,4.155338805607438664e-07,3.598319949410070114e-07,6.865924644678345084e-07,4.083803535688258407e-07,4.657199931250644594e-07,2.874962573692469419e-07,5.279812439481541785e-07
1.766045368982293674e-06,1.753779170972510163e-06,1.375315380480998756e-06,1.708246520960028826e-06,1.184496574072259863e-06,1.591922858366271520e-06,8.523359112466906278e-07,1.126313889482395855e-06,1.946725034512245187e-06,9.517856585577924779e-07,1.048396744721592912e-06,7.191648700620201490e-07,7.966950337953552706e-07,7.162234615638447382e-07,6.561412045174740510e-07,6.521264303935320603e-07,3.847831774973257786e-07,2.742272404194242273e-07,3.276948711738422685e-07,6.552892046172600248e-07
2.413864254031886572e-06,2.167679018523339230e-06,1.744942757458082196e-06,1.974135826364809487e-06,1.443480860174953651e-06,1.451434077813167339e-06,1.591810453138097565e-06,1.532901997013552858e-06,1.465429421366856830e-06,1.518123755527244982e-06,1.626303292910396598e-06,9.255205462537720906e-07,1.474657876880665365e-06,7.927143438391623044e-07,1.068087659821649073e-06,8.879933150835775951e-07,5.870363139564195897e-07,3.650598582690350040e-07,7.899155519267306245e-07,2.841963221519082810e-07
2.218620890302408546e-06,2.766519695194433956e-06,3.047608397802347002e-06,2.458223897667002659e-06,2.461180045798630703e-06,1.617385363222158657e-06,1.210352241197692578e-06,2.087366655918986674e-06,1.859009202341800914e-06,1.566180266329077089e-06,1.871381570552440867e-06,1.779510832396692613e-06,1.531066269515516087e-06,8.925683999888582055e-07,1.223382421199364750e-06,1.141996717099219624e-06,1.227628610607004062e-06,1.245502083537046220e-06,9.825281910098232527e-07,8.846493223562582983e-07
2.305092007859820264e-06,2.865488737709049205e-06,3.398374972258669667e-06,1.996661130604975187e-06,2.548667006811248991e-06,2.016116011692539021e-06,2.318565386596540880e-06,2.886643144882971538e-06,2.297916385981085323e-06,2.625916393521119011e-06,2.381268227955445132e-06,1.906298470906605859e-06,2.630741799821365492e-06,1.668478227815234797e-06,1.626173525079888321e-06,1.268632493471501356e-06,1.648716566805843369e-06,1.214842233627966078e-06,9.991248215769878660e-07,6.406024195724477811e-07
