4.304997930785003220e-06,5.207973442796656463e-06,4.267219116735300706e-06,4.461643033163651336e-06,4.579794122971434380e-06,4.003183974783460319e-06,5.113740853185949693e-06,3.124974601214531235e-06,2.934743949146618132e-06,2.515576872934854659e-06,2.844358744035802478e-06,2.649209335221455983e-06,2.766005056156219123e-06,2.806251306604510366e-06,2.330738885542034068e-06,1.180389647104330518e-06,1.726292026065252850e-06,1.465251708519759451e-06,1.125837025331205377e-06,8.595923938268658686e-07
6.080688343348482729e-06,5.919855684884479035e-06,5.413832471567097342e-06,6.120349627666887892e-06,5.243923706681633788e-06,4.441292605666445848e-06,4.519741202795271046e-06,4.551164879955631797e-06,4.350671957141914797e-06,4.112597069521295921e-06,3.243425307546330477e-06,3.610555219001493399e-06,2.887180756980077827e-06,2.615329096090789501e-06,2.752958231754838008e-06,2.502914408170816012e-06,2.015658760475641121e-06,2.391194743918056832e-06,1.263575891285732761e-06,1.321458944645473950e-06
7.312812874113713753e-06,6.805364572951404256e-06,6.692669355071024775e-06,5.647718888292375505e-06,6.055398216482008294e-06,6.084588455379238983e-06,5.977754031412286061e-06,4.332864197445509776e-06,5.179845169066229291e-06,5.523908102290343962e-06,4.091288218319533377e-06,3.637993315897773333e-06,4.724874023147857824e-06,4.360829076642303228e-06,3.680524948744666085e-06,3.093494119572537159e-06,2.545445199669105174e-06,2.046202571684556041e-06,1.429762120041830802e-06,1.954601477572492261e-06
8.541286287731538084e-06,9.414369371442308728e-06,8.517588894768425892e-06,9.106869498854822367e-06,8.255945597792890744e-06,7.005244204580154164e-06,7.303737279542129325e-06,6.714367058468332324e-06,6.664888103116869438e-06,5.771700487372077764e-06,5.937853159685510071e-06,5.836910418308652308e-06,4.232196622970875657e-06,4.120150516137824566e-06,3.824741083686177201e-06,3.788348910390055683e-06,3.154903999399981519e-06,3.013690479692682288e-06,2.758793329338058474e-06,1.746557133839148943e-06
9.190894234408184761e-06,1.057301199142601545e-05,1.075151032620794900e-05,9.908387013626509697e-06,1.027989733896531254e-05,7.938824053830249861e-06,9.306655863265114390e-06,8.495009751594713150e-06,7.440427128897845705e-06,8.372756865906676166e-06,5.935018163536145448e-06,6.502611345624249915e-06,6.166258335531910323e-06,5.237260547223695425e-06,5.305374070044173000e-06,3.962002940629218007e-06,3.683672204388592833e-06,3.969836440943120081e-06,2.617110490686062850e-06,2.897158764595600428e-06
1.210462210562957009e-05,1.155471646947501779e-05,1.212577650232693916e-05,1.188315076889558925e-05,1.133078780417272041e-05,1.120437456678383084e-05,1.008071749183458656e-05,9.370947316346469130e-06,9.226975665261777279e-06,9.825558952854104576e-06,8.651732846844910742e-06,8.234677519613425062e-06,7.150619805390205569e-06,6.287544928382647844e-06,6.385293375922571224e-06,5.734651469296685517e-06,4.569128144697623571e-06,4.096609825349897711e-06,3.478770303543918821e-06,3.829854812823382455e-06
1.432836710798055595e-05,1.337457505031609887e-05,1.421298268280204087e-05,1.148884529226899520e-05,1.448451764942892049e-05,1.242445270479757360e-05,1.293085360426712622e-05,1.012083608554140829e-05,1.131041578522466208e-05,9.167777324417075669e-06,1.102100046369334528e-05,9.801258595028269213e-06,9.386254821085361164e-06,7.126602021322909403e-06,6.894365621799868589e-06,7.078404802758882351e-06,6.067332647965241340e-06,5.042205862364624882e-06,5.632259082701888626e-06,4.524405403520980796e-06
1.650126819634572679e-05,1.790382873945246781e-05,1.572381771455666561e-05,1.570102602171389837e-05,1.515711678928938111e-05,1.479718151066792489e-05,1.280831504009070809e-05,1.324572915311181032e-05,1.213054662839237732e-05,1.358501596009091949e-05,1.115065334735293246e-05,1.173589311995791197e-05,9.490206040709036131e-06,9.721376753278964010e-06,8.867316964869446201e-06,9.688392023000349647e-06,7.380968752239459896e-06,5.837714257896582228e-06,5.962258071000146237e-06,5.399092963278971673e-06
2.162707611413666915e-05,2.091270432503725000e-05,2.007678355813931708e-05,1.815907049988568745e-05,1.640626543631483656e-05,1.562338101253719374e-05,1.533096406337320359e-05,1.582098158479937455e-05,1.416012571052710992e-05,1.428377984133071594e-05,1.433948077761135760e-05,1.306883140084755017e-05,1.154095786372107433e-05,1.166202409147493533e-05,1.161881245215388926e-05,9.036270438811711578e-06,9.099993615125658540e-06,8.168172622300477309e-06,6.003562001651857193e-06,7.054857135533985704e-06
2.352021461267391359e-05,2.525479106932266335e-05,2.169747075774391929e-05,2.110965307636460461e-05,2.115934825954641317e-05,1.861709156051600644e-05,2.036338210842137563e-05,2.016399146267208690e-05,1.786421793283348236e-05,1.855408667652795002e-05,1.548292775244260722e-05,1.465829831713395789e-05,1.405446653076834718e-05,1.375674779843484374e-05,1.227712351216505570e-05,1.430198801628124392e-05,1.109262476422833122e-05,1.095299531561697292e-05,9.461676798966552139e-06,8.108504529288140464e-06
